participant_id	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1066	0.409825664	3.294971861	0.562823192	55.78035355	3.434069525	3.099224877	3.755947349	3.44703635	0.22225314	0.391752456	0.385994403	1.27769804	0.310198087	0	0.000382633	45.14449013	24.62123087	30.24288134	196	256	256	3.247174416	11.17964387	9.257626439	13.34606103	11.88416727	25.82190827	25.29273567	38.17213146	1.200000048	1.015599966	1.015599966	2.855388648	17.16255379	89.62552643	88.76525116	3831475	62.1573307	121.1673317	19.15004158	1.315560552	72.82247162	326.7738647	311.3285522	9305	189.6338562	508.8061401	95.87160492	0.194860772	59.28572083	675.8862305	676.4544067	7465	577.1170532	773.112207	60.50363541	0.023539873	73.30836487	1005.356018	999.9921875	95634	890.8408722	1139.052435	74.92749786	0.16999352	0.397239476	0.453163803	0.424973159
sub-1067	0.426769571	3.104853552	0.604152767	38.14330292	3.832853349	3.68466652	4.062662601	3.751230925	0.241354462	0.369243785	0.389401753	1.181488991	0.388702303	0	0.000235588	32.55600488	19.77663774	24.29998536	196	256	256	3.512329639	10.40917131	10.14393334	16.51029908	9.85791625	20.69539251	20.00084946	29.44923962	1.200000048	1.015599966	1.015599966	107.5687998	22.24635696	112.8590622	112.7372665	3650638	74.80835495	155.6232338	30.65625763	0.327083045	87.7184906	338.6077881	334.7436218	13095	182.0849777	505.5999664	95.30165863	0.09635811	66.2502594	700.5990601	702.75	9603	585.5839905	807.2267151	67.50906372	-0.059827379	60.60824585	1001.627625	1000.00293	168621	904.3679199	1104.22229	60.56825256	0.171202689	0.427962422	0.544112146	0.32340552
sub-1068	0.424386362	3.083958183	0.586929187	48.52765656	3.559541593	3.266316537	3.878820531	3.533487712	0.223956765	0.388997131	0.387046104	1.229124784	0.411842823	0	0.000323953	35.85565158	20.35444272	26.10988899	196	256	256	3.789286135	10.34487015	10.9897744	18.83516691	12.74081622	24.79128916	23.9549789	34.33283131	1.200000048	1.015599966	1.015599966	1.954076757	19.08196068	99.18772125	98.34386444	3515740	68.7549221	133.7582878	20.74075317	0.563667028	98.35048676	372.8612061	371.0979309	5479	220.6462067	532.0293945	97.92453003	0.143158482	67.16376495	724.8011475	722.0884399	14309	613.4856812	844.5558228	69.79915619	0.452349702	50.7789917	1002.017395	1000.002075	153578	918.1157593	1092.215448	53.09211349	0.149517179	0.444260925	0.545219839	0.357765272
sub-1069	0.354938001	3.703714506	0.544321473	61.48800278	3.793922324	3.564791525	4.120982808	3.69599264	0.229751421	0.392451721	0.377796858	1.228987932	0.379166639	0	0.000325619	43.23311221	24.90808384	33.39746594	196	256	256	2.561529642	10.52151354	11.67053997	21.92857674	11.73607664	29.48187647	27.8621863	42.3686058	1.200000048	1.015599966	1.015599966	2.473595029	15.46256924	81.19909668	80.49012756	3921119	56.53829613	109.4041	17.05744553	-0.356055696	121.8574371	287.6062927	276.9956055	5911	123.6900215	463.1025848	108.1276474	0.162922627	64.01603699	696.204895	695.8330688	12836	585.9142303	804.9600372	66.13173676	0.410554794	43.93955612	1000.033997	999.9864502	128174	925.8200256	1074.601312	45.60179901	0.198692217	0.478844792	0.568609118	0.442393022
sub-1070	0.351461004	3.666681333	0.557812539	47.47156525	3.609633879	3.375366533	3.862140736	3.59139437	0.218693831	0.397961077	0.383345092	1.223075151	0.441358161	0	0.000391068	34.97338639	19.35519722	26.0603633	196	256	256	3.729127688	10.07809976	11.09013149	19.46316703	12.92739433	24.34574132	24.3553128	35.79280277	1.200000048	1.015599966	1.015599966	2.631458521	18.30368805	96.21511078	95.54830933	4257634	67.00342789	129.4717056	20.32757187	0.456450266	96.95679474	363.3160706	361.1751709	3141	209.0473175	516.8634644	96.83703613	0.266771559	63.78990173	681.8149414	680.1894531	10171	571.8960266	799.7915039	67.48851776	0.387657312	48.61313629	1000.800354	1000.005981	155601	917.4683228	1086.782104	51.37924194	0.152316466	0.457478285	0.542298138	0.369953491
sub-1071	0.351173851	3.68592591	0.555173035	61.35403442	3.75155029	3.454591529	4.080750432	3.719308907	0.21957278	0.387644338	0.392782882	1.217890501	0.417625147	0	0.000423185	39.76286266	22.18765666	28.74178008	196	256	256	2.533888967	9.721894438	11.37335005	21.86426674	12.43586908	28.16971043	27.26163943	41.1793388	1.200000048	1.015599966	1.015599966	2.337596455	15.90869999	83.8866806	83.25408936	4059331	58.54872131	112.6725121	17.43234062	-0.708933682	145.396698	302.4906616	301.9806519	5372	126.7916271	489.8391632	119.165657	0.167472411	68.34986877	683.206665	684.0460815	11820	565.2749817	799.4710083	70.35842133	0.666235049	42.5906105	999.4342651	999.9593506	149096	924.1917267	1073.522034	45.73471451	0.203268453	0.472703993	0.565881968	0.442501993
sub-1072	0.452391588	2.991480882	0.590307674	35.78380585	3.315880286	3.01114988	3.667841793	3.268649184	0.238139741	0.390823507	0.371036753	1.260910153	0.31787557	0	0.000245289	41.10871179	23.62001848	29.96710292	196	256	256	3.717867272	9.790734691	9.007807769	13.51482135	10.67779177	20.2191996	20.13306385	29.50220019	1.200000048	1.015599966	1.015599966	97.43710416	22.20603943	116.1146164	114.7769852	4043189	80.34087219	157.5847473	26.25652313	7.668701345	88.26376343	375.7603149	361.9268799	8486	240.9295883	554.4524078	97.34224701	-0.01691781	69.46929169	682.519165	685.3356934	7541	564.4578247	793.8379517	69.99375153	0.035195378	72.87573242	1004.641724	999.9857178	99206	891.8136139	1136.268646	73.9914093	0.154980794	0.407309443	0.522840917	0.345150562
sub-1073	0.335196505	3.859050809	0.571381283	46.40959167	3.956254005	3.671233187	4.258290808	3.939238021	0.225492793	0.394726947	0.37978026	1.271108627	0.527174801	0	0.000521694	34.37163027	19.5426662	26.3824237	196	256	256	3.371812199	9.568522113	11.20046704	20.6610668	13.70804805	26.53415798	26.70314125	39.86721771	1.200000048	1.015599966	1.015599966	2.636260412	16.43282318	89.87435913	89.38227844	3873681	63.47865295	119.5138474	18.16503906	3.855301889	99.49705505	333.2598877	343.8397522	8861	149.8718414	481.8697205	101.9690094	0.137721702	67.27153778	667.8034668	665.5578003	14491	556.6447449	787.9365845	69.55461121	0.934061093	44.82953644	998.5861206	999.9916992	163976	918.390152	1074.26358	48.39966202	0.196052745	0.481079876	0.556539714	0.42900438
sub-1074	0.431261065	3.079135759	0.626528331	37.04471588	3.5163953	3.335774867	3.799694889	3.413716144	0.2256616	0.386949747	0.387388653	1.250048399	0.390595913	0	0.000355663	37.5159222	21.65451374	28.0759072	196	256	256	2.947814445	9.277601281	10.58883808	19.54109852	11.48421159	24.22318369	23.28225761	34.13937754	1.200000048	1.015599966	1.015599966	1.958415651	19.1900692	100.3755798	99.50605011	3000323	69.67900696	135.0979446	20.7642498	-0.644019289	123.8811951	325.4082336	336.3922729	7904	133.6108665	499.0030945	114.1086044	0.058913942	75.38137817	710.0322876	709.5386353	18184	583.9370667	837.8843689	76.47657013	0.203542297	49.8837204	1000.666748	1000.000977	154344	917.7591431	1085.592126	51.1740799	0.185091957	0.459951252	0.560792446	0.481490798
sub-1075	0.374508811	3.514252202	0.565009263	37.89809799	3.702589855	3.413716531	4.067605492	3.626447541	0.243993554	0.374177482	0.381828965	1.300133824	0.408214474	0	0.000384508	36.44689011	22.29440754	28.63115227	196	256	256	2.773504199	10.16857741	10.95888565	19.93457533	10.3923698	22.78996934	22.02768078	32.90070321	1.200000048	1.015599966	1.015599966	5.668556864	19.91253662	103.599678	102.8390503	4104473	71.78967285	139.8112274	22.14792061	-0.625580025	131.7939911	307.8395386	315.8707886	7705	128.7011719	488.1473206	113.8813095	0.140719945	66.12176514	692.4700928	692.6895142	11649	578.1613037	805.1544189	68.11766815	0.206877784	48.96876526	1000.947266	1000.000122	149305	919.8610962	1084.652612	50.16393661	0.17855446	0.450843334	0.572356582	0.357896457
sub-1076	0.373181925	3.576686308	0.588723127	31.57896614	3.577096294	3.303324869	3.904440855	3.523523158	0.220058777	0.418817267	0.361123956	1.328645468	0.50265615	0	0.000501577	39.76301493	21.43265446	29.89826653	196	256	256	3.250367871	11.18650018	10.57856191	17.29881769	12.00111773	24.72482251	24.20145648	35.87842919	1.200000048	1.015599966	1.015599966	2.881522785	18.25991249	97.66306305	97.13638306	3861617	68.30269928	130.7633514	20.44468689	0.178989042	97.29507446	344.6035156	334.4942627	5554	176.6128738	523.5191772	102.9003983	0.07898235	60.4078064	688.9450073	689.128418	17907	587.5173645	790.7365845	61.60185623	0.307023933	55.60419083	1000.496948	1000.000916	124445	906.0029297	1096.646582	57.80723953	0.164211452	0.464679897	0.540749848	0.414348969
sub-1077	0.42885214	3.117941956	0.5735036	51.7213707	3.4235453	3.232224872	3.758881575	3.279529452	0.234701782	0.368420088	0.39687813	1.288333654	0.432699311	0	0.000406395	40.23331979	24.03602762	29.62858089	196	256	256	4.019752842	10.00281585	10.88137212	18.62154766	14.38449014	25.84382019	25.46579184	36.16906519	1.200000048	1.015599966	1.015599966	2.360595859	18.11305809	96.41768646	95.70658112	4386345	67.55037079	129.2742767	19.92280388	0.134961627	94.0793457	393.4744263	397.6990356	5348	224.1910744	552.3956848	98.92694092	0.068068603	69.72406769	717.114502	714.5239258	9504	602.8751984	839.2837006	71.4285202	0.085294483	52.70034027	1002.562927	999.9938965	135044	918.352948	1095.519708	53.70070267	0.153418764	0.423605025	0.552927673	0.382468709
sub-1078	0.35852966	3.57193597	0.552681171	53.42729187	3.91243151	3.657341521	4.221238818	3.85871419	0.233183767	0.386085865	0.380730367	1.271710634	0.433913255	0	0.000479341	34.15463195	20.30709422	27.05217614	196	256	256	3.251516214	9.790780561	11.56848364	21.66315414	13.12326785	26.05629047	25.62958937	37.70920978	1.200000048	1.015599966	1.015599966	2.700240344	17.37332344	90.64086151	90.06614685	4640028	62.91516399	122.1345505	19.32322693	-0.374198514	119.0038986	342.2120361	348.0111694	7707	165.3330597	507.6765015	107.0234833	0.158311377	67.09626007	692.8954468	690.9772949	11618	577.1727478	813.0642609	70.57124329	0.535306781	43.69640732	999.355896	999.9968262	171893	923.2761963	1073.727661	46.16104889	0.208128154	0.484406352	0.581988513	0.391478304
sub-1079	0.45494012	2.965574939	0.599751517	38.19483566	3.422142423	3.233766538	3.652501107	3.380159625	0.245074189	0.378095869	0.376829942	1.308943272	0.411226726	0	0.000357627	37.49911813	22.86600068	29.4215348	196	256	256	3.690770579	10.07468668	10.16100036	16.71754382	11.75020652	23.0252359	22.30987049	32.15416906	1.200000048	1.015599966	1.015599966	5.109332113	20.37500191	107.5377731	106.7246094	4603484	74.86858826	144.9542992	23.14548492	0.31128646	95.45530701	371.1658936	365.4360962	6986	218.3008423	542.9445038	99.00640869	0.068907781	69.9259491	715.84729	716.0939941	8992	596.7271576	834.1782227	71.07458496	0.088125546	59.2376709	1002.997314	1000.007446	130291	909.085907	1105.219788	59.81761551	0.151541337	0.435967237	0.558299065	0.417849159
sub-1080	0.358624797	3.558044489	0.584716895	42.61017227	3.601015931	3.302791535	3.900955231	3.599301026	0.217734055	0.404193617	0.378072329	1.264976263	0.449620295	0	0.000452274	38.34630618	20.93677207	28.80926875	196	256	256	2.323401959	9.029297285	10.54141965	20.27155972	10.12097946	23.7410052	23.03842909	35.25330261	1.200000048	1.015599966	1.015599966	2.70437082	18.58322525	98.03372192	97.4210434	4535441	68.39099121	131.7593536	20.68429184	-0.631273751	154.9483948	285.6603699	287.0859375	5100	100.5000702	476.8544052	123.5506363	0.210959378	71.66622925	673.4846191	673.4238281	13839	549.4866638	796.8534119	74.57939148	0.853958399	45.44315338	999.0750732	999.9750977	147985	917.2412842	1077.510571	49.3288002	0.189869761	0.473534137	0.554962456	0.436358056
sub-1081	0.41685703	3.304243504	0.537860349	57.34926224	3.624183249	3.420816531	3.890616514	3.5611167	0.242919022	0.390137239	0.366943739	1.242108464	0.313133746	0	0.000283111	40.83783145	24.31131386	32.54853587	196	256	256	4.12233147	11.08096492	10.57391965	16.51846256	12.35059786	26.66966035	25.65220887	37.93636839	1.200000048	1.015599966	1.015599966	4.504787309	17.26907158	88.16753387	86.89598083	3381892	60.49017754	120.7855701	19.72738075	2.03754204	62.50622177	337.890625	325.5556641	10446	233.7965355	490.2211533	78.96989441	0.136499072	63.04136276	702.0307617	702.9990845	9595	598.5409119	805.235675	63.43873978	-0.143732203	60.75886536	1003.98761	999.9839478	125842	910.358493	1110.570032	60.53710938	0.173154548	0.444328874	0.550322652	0.36794564
sub-1082	0.359418633	3.684164753	0.591790368	47.03488159	3.872803437	3.612866523	4.179864259	3.825679529	0.240670383	0.386132033	0.373197585	1.218673229	0.403265148	0	0.000335659	32.28802047	19.59943897	26.58989271	196	256	256	3.474026584	9.647168758	10.7721058	19.19512207	12.87753132	24.88222246	24.9359253	37.04802212	1.200000048	1.015599966	1.015599966	2.594168754	17.68315887	94.16426849	93.37229919	3618567	65.81221619	126.4571396	19.59880638	-0.032363773	96.98600006	340.1168823	347.5847778	9338	161.1640556	492.9243927	100.0470657	0.099331495	67.17792511	672.9404297	671.6102295	18104	559.4370331	793.0091766	69.61541748	0.256357229	50.84581757	999.1428223	999.9842529	171083	912.1321838	1082.725171	52.09559631	0.18511419	0.465889573	0.558071971	0.422726067
sub-1083	0.479036565	2.87161555	0.559114348	43.68426895	3.320689688	3.083583211	3.629440846	3.249045008	0.216201226	0.405889042	0.377909733	1.317242384	0.440681344	0	0.00031643	49.02512093	26.05704961	34.70610061	196	256	256	4.07665684	10.41678242	10.00797663	15.53049061	13.13155844	24.07785845	23.52993891	33.38039985	1.200000048	1.015599966	1.015599966	2.776452994	19.62658501	103.7872009	102.9615707	4191705	72.44460297	139.6007843	21.8596077	0.643311831	88.83333588	393.1318359	393.3954163	3451	230.2739944	548.4301453	96.48553467	0.020449973	69.08750916	720.7434082	721.3248291	8420	604.9162231	834.8440918	69.24230194	0.131937334	64.41311646	1001.90387	1000.010498	106268	899.8009186	1110.284973	64.38983917	0.147444963	0.44800806	0.538232028	0.365804415
sub-1084	0.344406373	3.759886849	0.572445883	41.82530594	3.455107103	3.19381654	3.653308511	3.518196258	0.22808716	0.388028623	0.383884217	1.263250709	0.467125916	0	0.000481995	39.49673178	23.0349583	30.74687145	196	256	256	2.961625702	10.00773658	11.33709591	21.04192544	13.68341895	25.59032605	25.63514885	37.63170156	1.200000048	1.015599966	1.015599966	2.539623007	17.40915108	93.54414368	92.94017792	3800273	65.64438324	124.9739456	19.16373253	0.736954881	110.8294067	360.0217896	363.6139221	2711	149.9281235	555.983551	122.7524643	0.246448199	64.56404877	678.6314697	680.0200195	15199	561.2795349	788.0881775	67.94719696	0.382706191	45.6388855	1000.421143	999.9993896	145217	923.8267212	1079.178687	47.52397537	0.167422444	0.46285224	0.567878187	0.432984567
sub-1085	0.346202275	3.719231104	0.572750066	50.4605484	3.851475071	3.60485819	4.171169891	3.778397133	0.216396811	0.402294182	0.381309007	1.278474092	0.48580178	0.000153407	0.000451806	37.69074377	20.60073126	27.97878834	196	256	256	2.5989117	9.499951307	10.9529414	20.7599612	11.04308658	25.51001069	24.81847704	37.90233385	1.200000048	1.015599966	1.015599966	10.0910496	17.28488541	90.50133514	89.71276855	4066837	62.82759628	121.9706055	19.71557999	2.121024179	133.3377686	292.8850708	291.3568726	4156	133.1580849	471.6199417	112.0937729	0.201988983	68.0020752	673.0922241	673.0470581	14727	555.7411438	789.9666199	70.84501648	0.730320442	45.19036865	999.3690796	1000.001709	155942	920.7740753	1076.678113	48.16957474	0.199247405	0.486937791	0.575849175	0.429387673
sub-1086	0.405272098	3.245035001	0.554803505	46.69258499	3.660463534	3.404391531	4.007690169	3.569308902	0.218455892	0.398698676	0.382845432	1.326425791	0.469751471	0	0.0003525	40.08274045	21.99647168	29.18998151	196	256	256	2.738463816	10.14062953	10.48693013	18.58169705	11.07836023	24.20201473	23.18407549	34.27185152	1.200000048	1.015599966	1.015599966	10.50374792	19.11594582	98.8799057	98.10919952	4308334	68.43001709	133.7318268	21.28761482	-0.630917768	136.8513336	317.0671692	323.2507629	5873	127.544812	501.9281433	118.0308609	0.225142566	66.95156097	707.0968018	706.1802979	11519	594.8438354	825.3010559	69.63568115	0.148515689	52.12689972	1002.852478	1000.003784	143475	918.6003113	1095.903918	53.81641388	0.200703159	0.476648331	0.56901449	0.386026956
sub-1087	0.463137259	2.868367054	0.626898327	17.30156708	3.42777826	3.228933205	3.748473934	3.305927641	0.23289621	0.375365437	0.391738353	1.333026052	0.470138586	0	0.000367089	39.8958944	23.54056098	29.104401	196	256	256	3.742760803	9.949925129	10.63872278	18.22348241	12.50263199	23.77048311	22.9479552	32.57075048	1.200000048	1.015599966	1.015599966	1.854415194	20.11440468	105.506218	104.7132339	2800622	73.05143051	141.911055	21.96180725	0.07741295	106.7052612	386.2611084	383.8635864	7372	226.4257126	553.4848297	102.554657	-0.005538159	72.21569061	730.7962646	729.8161621	10071	610.1143799	853.1790771	73.34526825	0.727192531	52.91996002	1001.528198	1000.007446	136948	914.3379761	1093.117218	54.87446213	0.157379687	0.440241069	0.551764905	0.473049701
sub-1088	0.325196188	4.021005086	0.582630024	44.27415466	3.850762686	3.531108193	4.253072218	3.768107649	0.258153567	0.3778445	0.364001933	1.237749338	0.405902499	0	0.000433607	34.73490443	22.24220521	29.9842822	196	256	256	3.272941394	10.55678227	11.83272786	21.6684599	13.18712358	25.9182764	25.84360481	38.42541445	1.200000048	1.015599966	1.015599966	1.902167284	17.04948425	91.54768372	90.74992371	3750825	64.31877289	122.4003494	18.45592117	0.039736668	102.8393326	335.5157471	343.1860352	7754	135.4449585	488.7225815	104.8487778	0.123146925	61.97293854	673.5574951	674.5057373	15550	566.0114044	777.3356384	63.89106369	0.497950138	43.87512589	998.7554321	999.9956055	139377	921.7184814	1072.415527	46.1496582	0.184206665	0.460980475	0.565427065	0.422222245
sub-1089	0.353767706	3.682695919	0.569823521	46.63585281	3.878100855	3.577941524	4.22248931	3.833871731	0.211109278	0.408987953	0.379902769	1.222913027	0.482858205	0	0.000304552	33.53336381	17.65678577	23.68159416	196	256	256	2.756322804	10.01631718	10.92765059	20.01031179	11.22933493	24.1438248	23.65023014	35.57753069	1.200000048	1.015599966	1.015599966	3.911196363	18.41433525	93.06813812	93.41578674	3566588	62.09170437	127.3350525	22.97447205	-0.603605159	132.2688599	312.5378418	315.6300659	8384	132.2105614	493.2496033	114.5044556	0.174687312	65.53366089	679.0153809	678.6258545	22257	568.0412231	792.2196411	67.75051117	0.432769586	48.15824127	998.8583984	1000.000305	174475	915.0399414	1078.346179	49.97410583	0.199852183	0.485926032	0.556735575	0.38587514
sub-1090	0.370379685	3.561184825	0.56202035	51.19129562	3.742022148	3.506599861	4.031469217	3.687997366	0.242455221	0.357504174	0.400040606	1.260369182	0.460404336	0	0.000435966	33.79760073	21.26225082	25.49426328	196	256	256	4.023870338	10.41015648	11.95457853	21.42970876	14.26629046	27.05335548	26.64158469	38.60510812	1.200000048	1.015599966	1.015599966	2.814974898	16.97001076	89.75660706	89.14585876	3664007	62.58094368	120.4847626	18.74933434	0.317651695	90.2635498	367.9609375	369.5400085	7379	216.770842	511.7615784	91.83073425	0.076958017	66.00928497	702.8903198	700.7636108	13445	594.9458862	818.1770264	67.31287384	0.337939793	44.81768036	999.8847656	999.9888916	172174	923.0421295	1076.78913	46.66353607	0.155424386	0.433598846	0.57013464	0.404063681
sub-1091	0.404210387	3.226383088	0.57515074	42.35618591	3.536545605	3.336241534	3.805474724	3.467920557	0.238913468	0.390420043	0.370666489	1.297143459	0.460686207	0	0.000407249	37.19016836	22.1405026	30.18168392	196	256	256	3.955559459	9.734043394	11.20321597	19.92004504	13.26009488	24.4347013	24.0854861	34.56166213	1.200000048	1.015599966	1.015599966	2.921449537	18.95562935	100.4321671	99.84449768	4604142	70.11035538	134.8951103	21.28304482	0.548596825	86.49645996	379.328949	383.6658325	5574	206.1837044	531.5339508	96.98537445	0.082692123	70.55395508	708.8115234	706.9904175	11292	592.0617615	831.9897552	72.62748718	0.355019736	47.88459778	1000.662964	1000.002563	139008	919.3397064	1084.195441	50.20063782	0.153217822	0.445033193	0.549516976	0.388937423
sub-1092	0.405313581	3.264155544	0.562939018	49.35437775	3.533365478	3.211291539	3.867979649	3.520825246	0.230344127	0.388291685	0.381364188	1.26361835	0.462321371	0	0.000435893	38.57605565	22.19925293	29.04697964	196	256	256	3.87540233	10.04203412	11.14804751	19.52670607	13.64116108	25.08336695	24.72052938	35.4370601	1.200000048	1.015599966	1.015599966	2.627851742	18.48727226	97.64182281	97.0072937	4075662	68.08471031	131.1610565	20.52794838	0.539862977	93.1133728	384.2802429	384.9394836	3963	219.4162918	545.9137817	99.31637573	0.052526389	69.28604889	710.3019409	707.8267212	9277	595.6821411	829.3254028	70.48258972	0.352754997	49.13463593	1000.165527	999.9972534	139215	916.4852295	1085.25874	51.21158981	0.167428195	0.458906651	0.549969375	0.391022663
sub-1093	0.330711819	3.810620646	0.596464533	33.53279495	3.645516386	3.3641582	3.978062362	3.594328596	0.215427787	0.415986735	0.368585478	1.247911453	0.482199335	0	0.000514907	33.77903332	17.99119531	25.8211926	196	256	256	2.397670551	8.34566372	10.07636594	19.48576355	9.726577957	23.36682871	23.1964294	36.49588154	1.200000048	1.015599966	1.015599966	2.482952787	17.95094872	94.27132416	93.66121674	4036334	65.60457535	126.7526329	19.83361816	-0.643481526	127.4157028	270.5687256	266.5113831	6617	99.07784271	453.0793274	111.1458969	0.194343852	72.00520325	642.8094482	640.258667	15307	520.6959534	777.2528442	76.71501923	0.960282472	46.96516418	998.6608887	999.9989624	156942	912.8014496	1079.495856	51.31930161	0.20022355	0.492669642	0.561450064	0.463736718
sub-1094	0.43520998	3.139681004	0.595192553	40.60494995	3.633091726	3.474599862	3.863657081	3.561018236	0.238133642	0.375503398	0.38636296	1.267219543	0.390253663	0	0.000331836	32.12065941	19.25264367	24.51412286	196	256	256	4.132431572	10.56734497	10.80444086	17.71354603	12.22130908	23.17527298	22.60656038	32.4230991	1.200000048	1.015599966	1.015599966	2.055401371	20.20574951	106.1600494	105.0505753	4147586	73.92565536	143.2294693	22.15812111	0.259688101	91.29391479	380.4878845	376.9302368	8754	239.5851906	532.4419708	91.20748901	0.044658853	68.46221924	713.7474365	714.7729492	10238	600.5320496	821.7592468	67.63648224	0.016628296	55.66920853	1001.533936	999.994873	169344	911.1799194	1097.906805	56.4535141	0.168874472	0.43724364	0.539740145	0.374564226
sub-1095	0.339006619	3.751044239	0.566120975	53.97735977	3.764396781	3.51852486	4.022794542	3.751870941	0.224324525	0.398861735	0.376813741	1.251396656	0.441968387	0	0.000439374	38.70920195	21.65332963	29.53339182	196	256	256	2.70573154	9.575731026	11.1572226	21.19020524	12.22932422	26.77382534	26.23096678	39.68975079	1.200000048	1.015599966	1.015599966	2.946268103	16.50627899	86.3087616	85.54736328	4085198	59.99504375	116.5320427	18.35766792	-0.74409278	135.5060577	302.802948	308.1200256	6665	123.6954117	481.3945557	113.868248	0.261769796	66.95038605	675.9297485	674.5713501	15393	562.5665405	795.984375	70.44364929	0.830121522	43.36883163	998.7989502	999.9904175	140313	920.8281006	1074.52644	47.19099426	0.197894871	0.484200954	0.565529943	0.451992629
sub-1096	0.348997224	3.744355637	0.548301156	46.57516098	3.633579459	3.395391532	3.928367599	3.576979245	0.220712391	0.40661786	0.372669748	1.324519277	0.457064629	0	0.000452729	41.83085178	23.0195871	32.07535359	196	256	256	2.735442511	9.778893828	11.13822011	20.900324	12.1673655	25.42887423	25.05853267	37.57935827	1.200000048	1.015599966	1.015599966	2.884533247	17.43330193	92.33985138	91.76348877	4653502	64.50633354	123.9713058	19.48069382	-0.676586339	125.2684402	307.6311951	323.7758789	5315	108.4895691	485.5404968	118.3521194	0.117845004	67.2224884	677.6445923	676.6671143	9712	563.0462097	792.8622406	69.19313049	0.440054074	45.61761856	1000.066833	999.9937744	126450	921.7691681	1078.395099	47.84566116	0.180295244	0.476302177	0.555667281	0.391359097
sub-1097	0.325165401	4.003502347	0.576945275	43.70585251	3.680817127	3.423408197	3.877717735	3.74132545	0.222810015	0.411191025	0.36599896	1.213618994	0.434933794	0	0.000486813	32.75535499	18.29008119	26.38209319	196	256	256	2.609373542	9.816726344	10.91199477	20.30988443	11.61959564	23.43640523	23.57164068	35.65892116	1.200000048	1.015599966	1.015599966	3.068489619	18.3721447	97.92199707	97.3895874	4600904	68.54601974	131.1990158	20.58138275	-0.293519963	133.1423035	310.0142212	325.8510742	4398	104.7165897	494.5045074	124.8629303	0.25863148	64.5153656	655.9806519	657.232666	15824	544.0447693	766.0753143	66.94817352	0.576341551	46.93797302	999.4111328	999.9915771	157132	918.9160797	1078.437378	49.23653793	0.18168053	0.474648535	0.532290697	0.405583281
sub-1098	0.352577168	3.588256903	0.560650445	54.01917648	3.895974855	3.581691524	4.334915466	3.771317574	0.237219683	0.385928226	0.376852091	1.263917565	0.438229918	0	0.000311701	36.25869703	21.69418738	29.31685725	196	256	256	2.823911525	9.29316473	11.51219084	22.41949626	11.874467	26.81426818	25.95791456	39.18500852	1.200000048	1.015599966	1.015599966	1.933771891	16.71878624	87.49043274	86.71591949	4075907	60.90546951	117.7888817	18.15534401	-0.619273208	125.519516	308.0553589	303.0310669	7748	144.0439133	479.3170547	107.3020554	0.222940022	69.41807556	687.0108643	684.2880859	12771	568.4014893	815.1244812	73.63059998	0.716239979	41.88903427	998.3615723	999.9838257	153527	923.087854	1068.022107	44.60316849	0.210141763	0.48161009	0.575212955	0.424331201
sub-1099	0.332557213	3.863929221	0.575150293	41.78554535	3.70831607	3.369483199	4.101250629	3.65421438	0.229280864	0.395136296	0.37558284	1.29009366	0.418862092	0	0.000302221	40.78602832	23.42545953	32.11468341	196	256	256	2.740106647	9.873518138	11.15697104	20.85728832	11.42839629	25.09768041	24.65380426	37.43533606	1.200000048	1.015599966	1.015599966	2.177924211	17.50023079	90.96311188	90.22950745	3971047	63.14815216	122.6816635	19.14016914	1.167161199	117.8790512	300.1091003	305.2792969	4658	108.2544971	469.7400009	111.3995056	0.250455671	65.18206024	672.2254028	670.4179688	9240	561.2096375	786.8419861	67.89694214	0.703241322	44.41807175	998.7875977	999.9857178	128820	918.2411743	1074.660443	47.94400024	0.201261878	0.483468562	0.571413219	0.451732102
